"Event.ID","Purchase.Date","Customer.ID","City","State","Postal.Code","Sale.Location","Delivery.Method"
"42","9/4/2019 12:30","3003","Cleveland","OH","44120","Web","E-Ticket"
"42","9/4/2019 12:30","3003","Cleveland","OH","44120","Web","E-Ticket"
"14","9/4/2019 12:27","1555","Cleveland","OH","44106","Web","E-Ticket"
"14","9/4/2019 12:27","1555","Cleveland","OH","44106","Web","E-Ticket"
"14","9/4/2019 12:24","3003","Cleveland","OH","44120","Web","E-Ticket"
"14","9/4/2019 12:24","3003","Cleveland","OH","44120","Web","E-Ticket"
"41","9/4/2019 12:22","5185","Painesville","OH","44077","POS","E-Ticket"
"41","9/4/2019 12:22","5185","Painesville","OH","44077","POS","E-Ticket"
"40","9/4/2019 12:22","4786","Cleveland","OH","44106","Web","E-Ticket"
"14","9/4/2019 12:17","4931","Cleveland","OH","44106","Web","E-Ticket"
"14","9/4/2019 12:17","4931","Cleveland","OH","44106","Web","E-Ticket"
"8","9/4/2019 12:17","4931","Cleveland","OH","44106","Web","Will Call"
"8","9/4/2019 12:17","4931","Cleveland","OH","44106","Web","Will Call"
"14","9/4/2019 12:14","4220","Cleveland Heights","OH","44106","Web","E-Ticket"
"8","9/4/2019 12:07","2571","Solon","OH","44139","Web","E-Ticket"
"8","9/4/2019 12:07","2571","Solon","OH","44139","Web","E-Ticket"
"40","9/4/2019 12:06","3198","Beachwood","OH","44122","Web","E-Ticket"
"40","9/4/2019 12:06","3198","Beachwood","OH","44122","Web","E-Ticket"
"40","9/4/2019 12:06","3198","Beachwood","OH","44122","Web","E-Ticket"
"40","9/4/2019 12:06","3198","Beachwood","OH","44122","Web","E-Ticket"
"40","9/4/2019 12:05","3893","Pepper Pike","OH","44124","Web","E-Ticket"
"40","9/4/2019 12:05","3893","Pepper Pike","OH","44124","Web","E-Ticket"
"41","9/4/2019 12:04","3856","Cleveland Heights","OH","44112","Web","E-Ticket"
"41","9/4/2019 12:00","4624","Euclid","OH","44123","Web","E-Ticket"
"8","9/4/2019 12:00","2678","Cleveland","OH","44118","Web","E-Ticket"
"14","9/4/2019 12:00","2678","Cleveland","OH","44118","Web","E-Ticket"
"8","9/4/2019 11:58","471","Lakewood","OH","44107","Web","E-Ticket"
"8","9/4/2019 11:58","471","Lakewood","OH","44107","Web","E-Ticket"
"14","9/4/2019 11:58","471","Lakewood","OH","44107","Web","E-Ticket"
"14","9/4/2019 11:58","471","Lakewood","OH","44107","Web","E-Ticket"
"44","9/4/2019 11:44","3395","Cleveland Heights","OH","44106","Web","E-Ticket"
"40","9/4/2019 11:44","202","Gates Mills","OH","44040","Web","E-Ticket"
"40","9/4/2019 11:44","202","Gates Mills","OH","44040","Web","E-Ticket"
"41","9/4/2019 11:41","177","Cleveland","OH","44118","Web","Will Call"
"41","9/4/2019 11:41","177","Cleveland","OH","44118","Web","Will Call"
"40","9/4/2019 11:39","1078","Beachwood","OH","44122","Web","E-Ticket"
"40","9/4/2019 11:39","1078","Beachwood","OH","44122","Web","E-Ticket"
"40","9/4/2019 11:38","3539","Cleveland","OH","44106","Web","E-Ticket"
"8","9/4/2019 11:34","519","Cleveland","OH","44118","Web","E-Ticket"
"40","9/4/2019 11:23","3060","Cleveland","OH","44124","Web","E-Ticket"
"40","9/4/2019 11:23","3060","Cleveland","OH","44124","Web","E-Ticket"
"40","9/4/2019 11:23","2152","Chagrin Falls","OH","44023","Web","E-Ticket"
"40","9/4/2019 11:23","2152","Chagrin Falls","OH","44023","Web","E-Ticket"
"8","9/4/2019 11:21","5082","Cleveland Heights","OH","44112","Web","E-Ticket"
"41","9/4/2019 11:19","3115","Cleveland","OH","44118","Web","E-Ticket"
"41","9/4/2019 11:19","3115","Cleveland","OH","44118","Web","E-Ticket"
"40","9/4/2019 11:19","4740","Cleveland","OH","44124","Web","E-Ticket"
"40","9/4/2019 11:19","4740","Cleveland","OH","44124","Web","E-Ticket"
"40","9/4/2019 11:13","4204","Lakewood","OH","44107","Web","E-Ticket"
"40","9/4/2019 11:13","4204","Lakewood","OH","44107","Web","E-Ticket"
"40","9/4/2019 11:12","3751","Cleveland","OH","44118","POS","E-Ticket"
"40","9/4/2019 11:12","3751","Cleveland","OH","44118","POS","E-Ticket"
"40","9/4/2019 11:11","4198","Akron","OH","44303","Web","E-Ticket"
"8","9/4/2019 11:11","1549","Lyndhurst","OH","44124","Web","E-Ticket"
"14","9/4/2019 11:11","1549","Lyndhurst","OH","44124","Web","E-Ticket"
"43","9/4/2019 11:11","1549","Lyndhurst","OH","44124","Web","E-Ticket"
"40","9/4/2019 11:11","1549","Lyndhurst","OH","44124","Web","E-Ticket"
"5","9/4/2019 11:10","293","Cleveland","OH","44106","Web","E-Ticket"
"8","9/4/2019 11:00","293","Cleveland","OH","44106","Web","E-Ticket"
"14","9/4/2019 11:00","293","Cleveland","OH","44106","Web","E-Ticket"
"40","9/4/2019 10:58","3356","Cleveland","OH","44120","Web","E-Ticket"
"40","9/4/2019 10:58","3356","Cleveland","OH","44120","Web","E-Ticket"
"41","9/4/2019 10:48","153","Cleveland","OH","44106","Web","E-Ticket"
"8","9/4/2019 10:48","2751","Gates Mills","OH","44040","Web","E-Ticket"
"8","9/4/2019 10:48","2751","Gates Mills","OH","44040","Web","E-Ticket"
"14","9/4/2019 10:44","251","Cleveland","OH","44106","Web","E-Ticket"
"42","9/4/2019 10:42","4790","Euclid","OH","44123","Web","E-Ticket"
"42","9/4/2019 10:42","4790","Euclid","OH","44123","Web","E-Ticket"
"14","9/4/2019 10:32","4023","Cleveland","OH","44118","Web","E-Ticket"
"14","9/4/2019 10:32","4023","Cleveland","OH","44118","Web","E-Ticket"
"8","9/4/2019 10:29","4023","Cleveland","OH","44118","Web","E-Ticket"
"8","9/4/2019 10:29","4023","Cleveland","OH","44118","Web","E-Ticket"
"8","9/4/2019 10:17","3226","Cleveland","OH","44106","Web","E-Ticket"
"8","9/4/2019 10:17","3226","Cleveland","OH","44106","Web","E-Ticket"
"8","9/4/2019 10:17","3226","Cleveland","OH","44106","Web","E-Ticket"
"8","9/4/2019 10:17","3226","Cleveland","OH","44106","Web","E-Ticket"
"41","9/4/2019 10:10","1210","Wickliffe","OH","44092","Web","Will Call"
"42","9/4/2019 10:07","4835","Euclid","OH","44117","Web","Will Call"
"41","9/4/2019 10:04","3502","Cleveland","OH","44124","Web","E-Ticket"
"41","9/4/2019 10:04","3502","Cleveland","OH","44124","Web","E-Ticket"
"14","9/4/2019 10:02","4313","Cleveland Heights","OH","44118","Web","E-Ticket"
"8","9/4/2019 10:00","4313","Cleveland Heights","OH","44118","Web","E-Ticket"
"40","9/4/2019 9:58","2059","Cleveland","OH","44106","Web","E-Ticket"
"42","9/4/2019 9:47","179","Gates Mills","OH","44040","Web","E-Ticket"
"40","9/4/2019 9:46","1532","Cleveland","OH","44109","Web","E-Ticket"
"40","9/4/2019 9:46","1532","Cleveland","OH","44109","Web","E-Ticket"
"40","9/4/2019 9:46","1532","Cleveland","OH","44109","Web","E-Ticket"
"40","9/4/2019 9:46","1532","Cleveland","OH","44109","Web","E-Ticket"
"41","9/4/2019 9:40","3352","Cleveland","OH","44120","Web","E-Ticket"
"41","9/4/2019 9:40","3352","Cleveland","OH","44120","Web","E-Ticket"
"40","9/4/2019 9:37","2396","Cleveland","OH","44106","Web","E-Ticket"
"41","9/4/2019 9:34","2129","Cleveland","OH","44115","Web","Will Call"
"42","9/4/2019 9:30","4618","Cleveland","OH","44118","Web","E-Ticket"
"41","9/4/2019 9:30","2129","Cleveland","OH","44115","Web","Will Call"
"42","9/4/2019 9:28","2129","Cleveland","OH","44115","Web","Will Call"
"41","9/4/2019 9:26","4820","Cleveland","OH","44106","Web","E-Ticket"
"42","9/4/2019 9:25","2951","Cleveland","OH","44120","Web","E-Ticket"
"42","9/4/2019 9:23","241","East Cleveland","OH","44112","Web","E-Ticket"
"42","9/4/2019 9:23","241","East Cleveland","OH","44112","Web","E-Ticket"
"42","9/4/2019 9:20","3690","Cleveland","OH","44143","Web","E-Ticket"
"41","9/4/2019 9:20","352","Cleveland","OH","44106","Web","E-Ticket"
"42","9/4/2019 9:20","352","Cleveland","OH","44106","Web","E-Ticket"
"42","9/4/2019 9:20","223","South Euclid","OH","44121","Web","E-Ticket"
"42","9/4/2019 9:15","2276","Cleveland Heights","OH","44121","Web","E-Ticket"
"42","9/4/2019 9:15","2276","Cleveland Heights","OH","44121","Web","E-Ticket"
"42","9/4/2019 9:13","3226","Cleveland","OH","44106","Web","E-Ticket"
"41","9/4/2019 9:12","2276","Cleveland Heights","OH","44121","Web","E-Ticket"
"41","9/4/2019 9:12","2276","Cleveland Heights","OH","44121","Web","E-Ticket"
"8","9/4/2019 8:53","694","Euclid","OH","44123","Web","E-Ticket"
"8","9/4/2019 8:53","694","Euclid","OH","44123","Web","E-Ticket"
"14","9/4/2019 8:53","694","Euclid","OH","44123","Web","E-Ticket"
"14","9/4/2019 8:53","694","Euclid","OH","44123","Web","E-Ticket"
"40","9/4/2019 8:50","5008","Cleveland","OH","44106","Web","E-Ticket"
"40","9/4/2019 8:50","5008","Cleveland","OH","44106","Web","E-Ticket"
"40","9/4/2019 8:50","5008","Cleveland","OH","44106","Web","E-Ticket"
"44","9/4/2019 8:38","1322","Cleveland","OH","44106","Web","E-Ticket"
"44","9/4/2019 8:38","1322","Cleveland","OH","44106","Web","E-Ticket"
"41","9/4/2019 8:10","4200","Lyndhurst","OH","44124","Web","E-Ticket"
"41","9/4/2019 8:10","4200","Lyndhurst","OH","44124","Web","E-Ticket"
"14","9/4/2019 7:47","1233","Cleveland","OH","44120","Web","E-Ticket"
"14","9/4/2019 7:47","1233","Cleveland","OH","44120","Web","E-Ticket"
"14","9/4/2019 7:47","1233","Cleveland","OH","44120","Web","E-Ticket"
"14","9/4/2019 7:47","1233","Cleveland","OH","44120","Web","E-Ticket"
"14","9/4/2019 4:07","3169","Shaker Heights","OH","44122","Web","E-Ticket"
"42","9/3/2019 23:01","5046","Willoughby","OH","44094","Web","E-Ticket"
"14","9/3/2019 21:34","3084","Cleveland","OH","44106","Web","E-Ticket"
"39","9/3/2019 21:16","5167","Independence","OH","44131","Web","E-Ticket"
"41","9/3/2019 21:00","3084","Cleveland","OH","44106","Web","E-Ticket"
"41","9/3/2019 20:59","1491","Cleveland","OH","44120","Web","E-Ticket"
"41","9/3/2019 20:58","1402","Cleveland","OH","44118","Web","E-Ticket"
"41","9/3/2019 20:46","2740","University Heights","OH","44118","Web","E-Ticket"
"41","9/3/2019 20:28","1300","Shaker Heights","OH","44122","Web","E-Ticket"
"41","9/3/2019 20:27","79","Cleveland","OH","44118","Web","E-Ticket"
"25","9/3/2019 20:11","4021","Chagrin Falls","OH","44023","Web","E-Ticket"
"10","9/3/2019 20:06","4021","Chagrin Falls","OH","44023","Web","E-Ticket"
"8","9/3/2019 19:42","409","Shaker Heights","OH","44120","Web","E-Ticket"
"8","9/3/2019 19:42","409","Shaker Heights","OH","44120","Web","E-Ticket"
"14","9/3/2019 19:42","409","Shaker Heights","OH","44120","Web","E-Ticket"
"14","9/3/2019 19:42","409","Shaker Heights","OH","44120","Web","E-Ticket"
"40","9/3/2019 19:27","2811","Parma","OH","44129","Web","E-Ticket"
"40","9/3/2019 19:27","2811","Parma","OH","44129","Web","E-Ticket"
"40","9/3/2019 19:27","2811","Parma","OH","44129","Web","E-Ticket"
"40","9/3/2019 19:27","2811","Parma","OH","44129","Web","E-Ticket"
"40","9/3/2019 19:27","2811","Parma","OH","44129","Web","E-Ticket"
"40","9/3/2019 19:27","2811","Parma","OH","44129","Web","E-Ticket"
"40","9/3/2019 19:27","2811","Parma","OH","44129","Web","E-Ticket"
"40","9/3/2019 19:27","2811","Parma","OH","44129","Web","E-Ticket"
"40","9/3/2019 18:51","2850","Solon","OH","44139","Web","E-Ticket"
"40","9/3/2019 18:51","2850","Solon","OH","44139","Web","E-Ticket"
"40","9/3/2019 18:51","2850","Solon","OH","44139","Web","E-Ticket"
"42","9/3/2019 18:40","3169","Shaker Heights","OH","44122","Web","E-Ticket"
"41","9/3/2019 18:39","3169","Shaker Heights","OH","44122","Web","E-Ticket"
"10","9/3/2019 18:34","2166","Stow","OH","44224","Web","Will Call"
"10","9/3/2019 18:34","2166","Stow","OH","44224","Web","Will Call"
"39","9/3/2019 18:11","18","Mentor","OH","44060","Web","E-Ticket"
"39","9/3/2019 18:11","18","Mentor","OH","44060","Web","E-Ticket"
"42","9/3/2019 17:55","806","Cleveland","OH","44106","Web","E-Ticket"
"10","9/3/2019 17:16","3948","Shaker Heights","OH","44122","Web","E-Ticket"
"10","9/3/2019 17:16","3948","Shaker Heights","OH","44122","Web","E-Ticket"
"40","9/3/2019 16:32","2023","Beachwood","OH","44122","Web","E-Ticket"
"40","9/3/2019 16:32","2023","Beachwood","OH","44122","Web","E-Ticket"
"44","9/3/2019 16:26","4359","Beachwood","OH","44122","Web","E-Ticket"
"6","9/3/2019 16:26","4359","Beachwood","OH","44122","Web","E-Ticket"
"10","9/3/2019 16:26","4359","Beachwood","OH","44122","Web","E-Ticket"
"25","9/3/2019 16:26","4359","Beachwood","OH","44122","Web","E-Ticket"
"32","9/3/2019 16:26","4359","Beachwood","OH","44122","Web","E-Ticket"
"35","9/3/2019 16:26","4359","Beachwood","OH","44122","Web","E-Ticket"
"10","9/3/2019 16:02","880","Mayfield Village","OH","44143","POS","E-Ticket"
"10","9/3/2019 16:02","880","Mayfield Village","OH","44143","POS","E-Ticket"
"41","9/3/2019 15:54","2781","Cleveland","OH","44106","Web","E-Ticket"
"40","9/3/2019 15:51","1698","Lyndhurst","OH","44124","Web","E-Ticket"
"40","9/3/2019 15:51","1698","Lyndhurst","OH","44124","Web","E-Ticket"
"41","9/3/2019 15:34","1698","Lyndhurst","OH","44124","Web","E-Ticket"
"41","9/3/2019 15:34","1698","Lyndhurst","OH","44124","Web","E-Ticket"
"41","9/3/2019 14:03","783","Solon","OH","44139","Web","E-Ticket"
"41","9/3/2019 14:03","783","Solon","OH","44139","Web","E-Ticket"
"42","9/3/2019 14:03","783","Solon","OH","44139","Web","E-Ticket"
"42","9/3/2019 14:03","783","Solon","OH","44139","Web","E-Ticket"
"41","9/3/2019 13:34","4048","University Heights","OH","44118","Web","E-Ticket"
"41","9/3/2019 13:33","2605","Toledo","OH","43614","Web","E-Ticket"
"41","9/3/2019 13:33","2605","Toledo","OH","43614","Web","E-Ticket"
"13","9/3/2019 13:15","1862","Beachwood","OH","44122","Web","E-Ticket"
"13","9/3/2019 13:15","1862","Beachwood","OH","44122","Web","E-Ticket"
"41","9/3/2019 12:58","1370","Cleveland","OH","44106","Web","E-Ticket"
"41","9/3/2019 12:50","4097","Cleveland","OH","44106","POS","E-Ticket"
"41","9/3/2019 12:50","4097","Cleveland","OH","44106","POS","E-Ticket"
"41","9/3/2019 12:30","4724","Cleveland","OH","44106","Web","E-Ticket"
"41","9/3/2019 12:30","4724","Cleveland","OH","44106","Web","E-Ticket"
"13","9/3/2019 12:22","4522","Cleveland","OH","44120","Web","E-Ticket"
"13","9/3/2019 12:22","4522","Cleveland","OH","44120","Web","E-Ticket"
"8","9/3/2019 12:21","3575","South Euclid","OH","44121","Web","E-Ticket"
"14","9/3/2019 12:21","3575","South Euclid","OH","44121","Web","E-Ticket"
"41","9/3/2019 11:55","988","Beachwood","OH","44122","Web","E-Ticket"
"41","9/3/2019 11:55","988","Beachwood","OH","44122","Web","E-Ticket"
"14","9/3/2019 11:30","2398","Cleveland","OH","44106","Web","E-Ticket"
"14","9/3/2019 11:30","2398","Cleveland","OH","44106","Web","E-Ticket"
"14","9/3/2019 11:25","2453","Cleveland Heights","OH","44106","Web","E-Ticket"
"41","9/3/2019 11:24","436","Cleveland","OH","44115","POS","Will Call"
"41","9/3/2019 11:24","436","Cleveland","OH","44115","POS","Will Call"
"42","9/3/2019 11:24","436","Cleveland","OH","44115","POS","Will Call"
"42","9/3/2019 11:24","436","Cleveland","OH","44115","POS","Will Call"
"41","9/3/2019 11:18","2453","Cleveland Heights","OH","44106","Web","E-Ticket"
"41","9/3/2019 11:08","991","Cleveland","OH","44106","Web","E-Ticket"
"10","9/3/2019 10:58","3930","Beachwood","OH","44122","Web","E-Ticket"
"41","9/3/2019 10:54","4399","Cleveland","OH","44106","Web","E-Ticket"
"41","9/3/2019 10:54","4399","Cleveland","OH","44106","Web","E-Ticket"
"39","9/3/2019 10:53","3998","Chagrin Falls","OH","44022","POS","E-Ticket"
"39","9/3/2019 10:53","3998","Chagrin Falls","OH","44022","POS","E-Ticket"
"41","9/3/2019 10:42","5250","Euclid","OH","44132","Web","Will Call"
"41","9/3/2019 10:42","5250","Euclid","OH","44132","Web","Will Call"
"39","9/3/2019 10:35","801","Cleveland Heights","OH","44118","Web","E-Ticket"
"39","9/3/2019 10:35","801","Cleveland Heights","OH","44118","Web","E-Ticket"
"10","9/3/2019 10:29","4732","Shaker Heights","OH","44122","Web","E-Ticket"
"41","9/3/2019 10:26","482","Cleveland","OH","44106","Web","E-Ticket"
"40","9/3/2019 10:21","715","Cleveland Heights","OH","44121","Web","E-Ticket"
"7","9/3/2019 10:21","715","Cleveland Heights","OH","44121","Web","E-Ticket"
"41","9/3/2019 10:20","2780","Lakewood","OH","44107","Web","E-Ticket"
"41","9/3/2019 10:20","2780","Lakewood","OH","44107","Web","E-Ticket"
"40","9/3/2019 10:10","3147","Beachwood","OH","44122","Web","E-Ticket"
"40","9/3/2019 10:10","3147","Beachwood","OH","44122","Web","E-Ticket"
"42","9/3/2019 9:27","4501","Cleveland","OH","44106","Web","E-Ticket"
"39","9/3/2019 9:22","3339","Cleveland","OH","44121","Web","E-Ticket"
"42","9/3/2019 9:11","2029","Euclid","OH","44117","POS","E-Ticket"
"42","9/3/2019 9:11","2029","Euclid","OH","44117","POS","E-Ticket"
"41","9/3/2019 9:11","2029","Euclid","OH","44117","POS","E-Ticket"
"41","9/3/2019 9:11","2029","Euclid","OH","44117","POS","E-Ticket"
"42","9/3/2019 9:07","3329","Cleveland","OH","44106","Web","E-Ticket"
"41","9/3/2019 8:56","270","Beachwood","OH","44122","Web","E-Ticket"
"41","9/3/2019 8:56","270","Beachwood","OH","44122","Web","E-Ticket"
"42","9/3/2019 8:56","270","Beachwood","OH","44122","Web","E-Ticket"
"42","9/3/2019 8:56","270","Beachwood","OH","44122","Web","E-Ticket"
"42","9/3/2019 8:29","2646","Mayfield","OH","44124","Web","E-Ticket"
"42","9/3/2019 8:29","2646","Mayfield","OH","44124","Web","E-Ticket"
"42","9/3/2019 8:29","2646","Mayfield","OH","44124","Web","E-Ticket"
"42","9/3/2019 8:29","2646","Mayfield","OH","44124","Web","E-Ticket"
"41","9/3/2019 8:22","2646","Mayfield","OH","44124","Web","E-Ticket"
"41","9/3/2019 8:22","2646","Mayfield","OH","44124","Web","E-Ticket"
"40","9/3/2019 7:12","1465","Lakewood","OH","44107","Web","E-Ticket"
"40","9/3/2019 7:12","1465","Lakewood","OH","44107","Web","E-Ticket"
"40","9/2/2019 23:15","595","Beachwood","OH","44122","Web","E-Ticket"
"40","9/2/2019 22:50","1893","Beachwood","OH","44122","Web","E-Ticket"
"40","9/2/2019 22:50","1893","Beachwood","OH","44122","Web","E-Ticket"
"41","9/2/2019 21:55","5159","Cleveland","OH","44106","Web","Will Call"
"41","9/2/2019 21:55","5159","Cleveland","OH","44106","Web","Will Call"
"39","9/2/2019 21:43","1420","Beachwood","OH","44122","Web","E-Ticket"
"39","9/2/2019 21:43","1420","Beachwood","OH","44122","Web","E-Ticket"
"41","9/2/2019 21:37","2136","Cleveland","OH","44106","Web","E-Ticket"
"42","9/2/2019 21:37","2136","Cleveland","OH","44106","Web","E-Ticket"
"12","9/2/2019 21:04","4270","Cleveland","OH","44102","Web","E-Ticket"
"12","9/2/2019 21:04","4270","Cleveland","OH","44102","Web","E-Ticket"
"9","9/2/2019 20:56","3042","Pepper Pike","OH","44124","Web","E-Ticket"
"9","9/2/2019 20:56","3042","Pepper Pike","OH","44124","Web","E-Ticket"
"13","9/2/2019 20:56","3042","Pepper Pike","OH","44124","Web","E-Ticket"
"13","9/2/2019 20:56","3042","Pepper Pike","OH","44124","Web","E-Ticket"
"2","9/2/2019 20:56","3042","Pepper Pike","OH","44124","Web","E-Ticket"
"2","9/2/2019 20:56","3042","Pepper Pike","OH","44124","Web","E-Ticket"
"21","9/2/2019 20:56","3042","Pepper Pike","OH","44124","Web","E-Ticket"
"21","9/2/2019 20:56","3042","Pepper Pike","OH","44124","Web","E-Ticket"
"27","9/2/2019 20:56","3042","Pepper Pike","OH","44124","Web","E-Ticket"
"27","9/2/2019 20:56","3042","Pepper Pike","OH","44124","Web","E-Ticket"
"29","9/2/2019 20:56","3042","Pepper Pike","OH","44124","Web","E-Ticket"
"29","9/2/2019 20:56","3042","Pepper Pike","OH","44124","Web","E-Ticket"
"41","9/2/2019 19:57","4419","Cleveland","OH","44118","Web","E-Ticket"
"42","9/2/2019 19:57","4419","Cleveland","OH","44118","Web","E-Ticket"
"39","9/2/2019 19:51","1684","Avon Lake","OH","44012","Web","E-Ticket"
"39","9/2/2019 19:51","1684","Avon Lake","OH","44012","Web","E-Ticket"
"41","9/2/2019 19:38","588","Cleveland","OH","44106","Web","E-Ticket"
"35","9/2/2019 18:36","2133","Parma","OH","44129","Web","Will Call"
"35","9/2/2019 18:36","2133","Parma","OH","44129","Web","Will Call"
"35","9/2/2019 18:36","2133","Parma","OH","44129","Web","Will Call"
"35","9/2/2019 18:36","2133","Parma","OH","44129","Web","Will Call"
"9","9/2/2019 18:24","5259","Cleveland","OH","44106","Web","E-Ticket"
"5","9/2/2019 17:52","2397","Bedford","OH","44146","Web","E-Ticket"
"5","9/2/2019 17:52","2397","Bedford","OH","44146","Web","E-Ticket"
"12","9/2/2019 17:52","2397","Bedford","OH","44146","Web","E-Ticket"
"12","9/2/2019 17:52","2397","Bedford","OH","44146","Web","E-Ticket"
"26","9/2/2019 17:52","2397","Bedford","OH","44146","Web","E-Ticket"
"26","9/2/2019 17:52","2397","Bedford","OH","44146","Web","E-Ticket"
"30","9/2/2019 17:52","2397","Bedford","OH","44146","Web","E-Ticket"
"30","9/2/2019 17:52","2397","Bedford","OH","44146","Web","E-Ticket"
"31","9/2/2019 17:52","2397","Bedford","OH","44146","Web","E-Ticket"
"31","9/2/2019 17:52","2397","Bedford","OH","44146","Web","E-Ticket"
"25","9/2/2019 17:19","3163","Bay Village","OH","44140","Web","E-Ticket"
"25","9/2/2019 17:19","3163","Bay Village","OH","44140","Web","E-Ticket"
"40","9/2/2019 16:50","4663","Beachwood","OH","44122","Web","E-Ticket"
"40","9/2/2019 16:50","4663","Beachwood","OH","44122","Web","E-Ticket"
"40","9/2/2019 16:50","4663","Beachwood","OH","44122","Web","E-Ticket"
"40","9/2/2019 16:50","4663","Beachwood","OH","44122","Web","E-Ticket"
"44","9/2/2019 16:16","1044","Brecksville","OH","44141","Web","E-Ticket"
"44","9/2/2019 16:16","1044","Brecksville","OH","44141","Web","E-Ticket"
"42","9/2/2019 16:16","4684","Bay Village","OH","44140","Web","E-Ticket"
"44","9/2/2019 16:11","3638","Shaker Heights","OH","44122","Web","E-Ticket"
"44","9/2/2019 16:11","3638","Shaker Heights","OH","44122","Web","E-Ticket"
"41","9/2/2019 16:11","4684","Bay Village","OH","44140","Web","E-Ticket"
"41","9/2/2019 16:11","4684","Bay Village","OH","44140","Web","E-Ticket"
"41","9/2/2019 15:47","1513","Cleveland","OH","44120","Web","E-Ticket"
"41","9/2/2019 15:47","1513","Cleveland","OH","44120","Web","E-Ticket"
"41","9/2/2019 13:52","347","Beachwood","OH","44122","Web","E-Ticket"
"6","9/2/2019 13:05","430","Strongsville","OH","44149","Web","E-Ticket"
"6","9/2/2019 13:05","430","Strongsville","OH","44149","Web","E-Ticket"
"40","9/2/2019 12:16","2970","Cleveland","OH","44118","Web","E-Ticket"
"40","9/2/2019 12:16","2970","Cleveland","OH","44118","Web","E-Ticket"
"13","9/2/2019 11:58","2263","Highland Heights","OH","44143","Web","E-Ticket"
"13","9/2/2019 11:58","2263","Highland Heights","OH","44143","Web","E-Ticket"
"41","9/2/2019 11:25","2175","Cleveland","OH","44120","Web","E-Ticket"
"41","9/2/2019 11:25","2175","Cleveland","OH","44120","Web","E-Ticket"
"27","9/2/2019 10:52","3235","Beachwood","OH","44122","Web","E-Ticket"
"27","9/2/2019 10:52","3235","Beachwood","OH","44122","Web","E-Ticket"
"27","9/2/2019 10:51","3233","Beachwood","OH","44122","Web","Will Call"
"27","9/2/2019 10:51","3233","Beachwood","OH","44122","Web","Will Call"
"41","9/2/2019 10:46","4172","Aurora","OH","44202","Web","E-Ticket"
"41","9/2/2019 10:39","2620","Canton","OH","44721","Web","E-Ticket"
"41","9/2/2019 10:39","2620","Canton","OH","44721","Web","E-Ticket"
"39","9/2/2019 10:37","2471","Loveland","OH","45140","Web","Will Call"
"41","9/2/2019 10:32","4793","Cleveland","OH","44106","Web","E-Ticket"
"40","9/2/2019 10:28","2912","Beachwood","OH","44122","Web","E-Ticket"
"40","9/2/2019 10:28","2912","Beachwood","OH","44122","Web","E-Ticket"
"40","9/2/2019 10:28","2912","Beachwood","OH","44122","Web","E-Ticket"
"40","9/2/2019 10:28","2912","Beachwood","OH","44122","Web","E-Ticket"
"39","9/2/2019 10:26","3720","Chagrin Falls","OH","44022","Web","E-Ticket"
"39","9/2/2019 10:26","3720","Chagrin Falls","OH","44022","Web","E-Ticket"
"41","9/2/2019 10:19","2448","Cleveland","OH","44106","Web","E-Ticket"
"41","9/2/2019 10:19","2448","Cleveland","OH","44106","Web","E-Ticket"
"40","9/2/2019 9:59","3355","Beachwood","OH","44122","Web","E-Ticket"
"40","9/2/2019 9:59","3355","Beachwood","OH","44122","Web","E-Ticket"
"41","9/2/2019 9:41","4172","Aurora","OH","44202","Web","E-Ticket"
"41","9/2/2019 9:22","2391","Hinckley","OH","44233","Web","E-Ticket"
"44","9/2/2019 7:58","2610","Akron","OH","44321","Web","E-Ticket"
"6","9/2/2019 7:58","2610","Akron","OH","44321","Web","E-Ticket"
"10","9/2/2019 7:58","2610","Akron","OH","44321","Web","E-Ticket"
"25","9/2/2019 7:58","2610","Akron","OH","44321","Web","E-Ticket"
"32","9/2/2019 7:58","2610","Akron","OH","44321","Web","E-Ticket"
"35","9/2/2019 7:58","2610","Akron","OH","44321","Web","E-Ticket"
"41","9/1/2019 23:36","1009","Hudson","OH","44236","Web","E-Ticket"
"41","9/1/2019 23:36","1009","Hudson","OH","44236","Web","E-Ticket"
"41","9/1/2019 22:20","3748","Cleveland","OH","44103","Web","E-Ticket"
"41","9/1/2019 22:20","3748","Cleveland","OH","44103","Web","E-Ticket"
"40","9/1/2019 21:00","4253","Beachwood","OH","44122","Web","E-Ticket"
"40","9/1/2019 21:00","4253","Beachwood","OH","44122","Web","E-Ticket"
"5","9/1/2019 20:53","999","Cleveland","OH","44106","Web","E-Ticket"
"40","9/1/2019 20:49","999","Cleveland","OH","44106","Web","Will Call"
"39","9/1/2019 20:46","999","Cleveland","OH","44106","Web","E-Ticket"
"41","9/1/2019 19:00","2486","Cleveland","OH","44102","Web","E-Ticket"
"41","9/1/2019 19:00","2486","Cleveland","OH","44102","Web","E-Ticket"
"41","9/1/2019 17:08","3471","Cleveland","OH","44106","Web","E-Ticket"
"41","9/1/2019 13:55","191","Cleveland","OH","44106","Web","E-Ticket"
"41","9/1/2019 13:55","191","Cleveland","OH","44106","Web","E-Ticket"
"42","9/1/2019 11:52","4571","Cleveland","OH","44106","Web","E-Ticket"
"41","9/1/2019 11:51","4571","Cleveland","OH","44106","Web","E-Ticket"
"41","9/1/2019 11:51","2048","Cleveland","OH","44121","Web","E-Ticket"
